,text,favourite_count,retweet_count,created_at
22,"Time for techs to report earnings. $AAPL, $AMZN, $GOOG, $GOOGL, $MSFT, and $FB report this week.

#AAPL #apple  https://t.co/gHysqlvGGM",4,1,2022-04-24 14:49:03+00:00
23,The Big Five #FAANG Stock and Sector Service is now posted for Sunday #AMZN #AAPL #FB #NFLX #TSLA #GOOGL and  Secto  https://t.co/vpTyhACQpL,0,2,2022-04-24 14:02:46+00:00
24,"Expecting a stockmarket crash for quitte some months now.. Markets are a self correcting mechanism, the timing of i  https://t.co/45yRMRcVfD",0,0,2022-04-24 13:37:48+00:00
25,@VladShapedBox @JamesTBond12 @jeremyjudkins_ totally real I will give you an example of the latest reports of #aapl  https://t.co/z0wiMuTvzQ,0,0,2022-04-24 13:10:19+00:00
26,"The market is so bad now, FAAMG has released financial reports one after another, let us wait and see!
$TSLA #AAPL #MSFT #FB  #amzn #Google",0,0,2022-04-24 11:23:40+00:00
27,"Planning to add dividend technology stocks in portfolio. Current portfolio have more growth stocks.
#AAPL #msft  https://t.co/X93IOSUs3r",1,0,2022-04-24 10:53:17+00:00
28,@raghav_chadha @BhagwantMann @AAPPunjab @ArvindKejriwal EVs r exempt from road tax and registeration costs in Delhi  https://t.co/fPUhBRBXWP,0,0,2022-04-24 09:34:34+00:00
29,Dump #AAPL  stocks and Apple products. They censor speech that they hate while promoting moral preversion. They are  https://t.co/tzYIZ585EI,1,0,2022-04-24 09:12:39+00:00
30,"$AAPL was the 12th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DoXFBxbWjw#aapl  https://t.co/Ptd1znOgWX",0,0,2022-04-24 06:38:19+00:00
31,"It seems #FAANG stocks are in trouble:

 #GOOGL
 #FB
 #NFLX
 #AAPL

#AAPL and #AMZN is above support line. https://t.co/pKz6PS37PM",11,1,2022-04-24 06:36:03+00:00
32,APPLE - #AAPL chart on @TradingView https://t.co/gHvcIhLNk5,1,0,2022-04-24 04:56:27+00:00
33,"#AAPL PUTS MONDAY  
#optionstraders",0,0,2022-04-24 03:36:16+00:00
34,"$AAPL PREDICTION- 

Tomorrows Predicted Price : 160.95 | 2022-04-25
 
Current Price: 161.79 
$AAPL Predicted to Dec  https://t.co/wnC4ArHjSJ",1,0,2022-04-23 23:06:13+00:00
35,The stock market is a scam. It's rigged and manipulated by a few groups of people.  These people decide if it will  https://t.co/lY0Kl9Ebaa,0,0,2022-04-23 20:33:49+00:00
36,"@ParikPatelCFA Not necessarily always; If you were to buy #Apple (#AAPL) or #Tesla (#TSLA) 4 years ago, you would h  https://t.co/xMRWG8k5PF",0,0,2022-04-23 20:23:10+00:00
37,"Evercore ISI Analyst Reiterates Buy
Amit Daryanani, analyst at Evercore ISI, reiterates Buy Rating on $AAPL with a  https://t.co/NoBziAGgc9",0,0,2022-04-23 19:00:28+00:00
38,"Semana 18/04 al 22/04:

Meta (FB): -12,40%
Apple: -2,12%
Amazon: -4,85%
Netflix: -36,82%
Google: -6,00%
Microsoft:  https://t.co/wTrzhtWmAE",0,0,2022-04-23 17:08:50+00:00
39,"HUGE payday on these short positions.
Closed them all on Friday, 04/22/2022.
$TGT $CAR $CAT $ULTA 
#StockMarket  https://t.co/T8HFEDemZy",0,0,2022-04-23 16:44:16+00:00
40,One of many videos @notmrmanziel has on his public YouTube channel. All videos you should check out but here is one  https://t.co/AMwKJKdMIk,7,1,2022-04-23 15:21:45+00:00
41,Easily the biggest earnings week of the quarter in front of us. #KO #UPS #GE #PEP #MMM #WM #MSFT #GOOG #V #GM #BA  https://t.co/JgOnXrMrRR,0,0,2022-04-23 13:51:11+00:00
42,"$AAPL seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl  https://t.co/2hRQAafpYB",0,0,2022-04-23 13:15:48+00:00
43,"It's a big week next week!! The most anticipated earnings releases scheduled for the week are Meta Platforms #FB, A  https://t.co/2a8t3Wifzk",4,1,2022-04-23 13:07:52+00:00
44,$AAPL weekend update - #AAPL chart on @TradingView https://t.co/cQW67LbFSe,0,0,2022-04-23 12:51:07+00:00
45,Trading Ideas: #APPLE #AAPL entering into a Bear Run ? https://t.co/0wdtoshAP5   FREE trade-of-week via   https://t.co/P1N0vzbb0U,0,0,2022-04-23 08:52:03+00:00
46,"$AAPL one of the most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl  https://t.co/L8EoExinWU",0,0,2022-04-23 08:04:57+00:00
47,"$AAPL PREDICTION- 

Tomorrows Predicted Price : 161.14 | 2022-04-25
 
Current Price: 161.79 
$AAPL Predicted to Dec  https://t.co/FalaDTIFCm",1,0,2022-04-23 06:37:15+00:00
48,"When daily active users at Snapchat's parent business rose somewhat more than expected, the stock of social media c  https://t.co/oe3T3QOVZ2",0,0,2022-04-23 03:51:34+00:00
49,"Patience is rewarded in investing. $5,000 in these stocks, 5 years ago would be worth: #tesla #goog #aapl https://t.co/AFs5ISaUhD",0,0,2022-04-23 02:47:04+00:00
50,"Did anyone notice the big after hours spikes?  #UBER, #AAPL, #MSFT, #FB, #SPY, #NVDA, #F 
What was that?",0,0,2022-04-23 01:08:31+00:00
51,"#Bigtech #earnings are next week. Is #stockmarket going to tank more? 

$GOOGL, #AAPL, $MSFT, $FB, $AMZN",4,2,2022-04-23 00:54:15+00:00
52,"@TicTocTick Long it or short it, but you ll never go wrong with #AAPL. It s all about volatility.",0,0,2022-04-23 00:26:48+00:00
53,Today s Gains. I m the King of Options Trading.  #OptionsTrading  #spy #aapl #Robinhood #options #stocks  https://t.co/2POBiTWvuo,3,0,2022-04-22 23:59:59+00:00
54,"Apple Inc price at close, 2022-04-22, is 161.79. #apple #AAPL",1,1,2022-04-22 22:15:19+00:00
55,"Gonna document my trading journey here.

Day 1:  SPY 430P(80%)

$spy #stocks #options #earnings #AAPL https://t.co/cgNS28kYqu",0,0,2022-04-22 22:04:51+00:00
56,"#AAPL  is trading above its 200 day moving average
https://t.co/0t88WrOWrN",0,0,2022-04-22 21:24:02+00:00
57,"$AAPL seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl  https://t.co/5OMt6CDbHM",0,0,2022-04-22 21:02:26+00:00
58,hopefully #aapl #msft #amzn #goog  can hold on till 4/28 https://t.co/cW1bdJiJW3,0,0,2022-04-22 20:49:08+00:00
59,"Great wrap to the week at TRICKTRADES #AAPL right to trade plan, #SPY #QQQ #FB #TWTR #Stock #Market. Come see how p  https://t.co/CMxkMHhnK3",3,1,2022-04-22 20:45:49+00:00
60,"$AAPL closed today at $161.79.

If you bought 1 share of #AAPL at its closing price every day this week, you ve los  https://t.co/YO4W4661Gd",1,1,2022-04-22 20:30:00+00:00
61,"#CNBC's   Jim Cramer says -------&gt;  the bear market is over

*  FRI, MAR 25 2022,  4:42 PM EST

#NVDA #MSFT #ES_F  https://t.co/YWz1kiV9PJ",1,0,2022-04-22 20:00:56+00:00
62,"#NFLX below the covid crash low
#ARKK, #SHOP getting close

#NDX #AAPL #TSLA #BTC holding up much better but we'll  https://t.co/zXcycnjyPl",1,0,2022-04-22 19:46:20+00:00
63,STOP FORCING TRADES #OptionsTrading #StockMarket #TSLA #NFLX #AAPL,0,0,2022-04-22 19:45:47+00:00
64,"$AAPL #AAPL breaking down trend line support 

bullish above $ 171.00 to $180.0
bearish below $157.00

Join our com  https://t.co/MhBrc62JF9",0,1,2022-04-22 19:29:11+00:00
65,"expecting SPX 4277 / NASDAQ 12830 area as  bottom.

#SPX $SPY #QQQ #NASDAQ #IWM #VIX #DIA #NVDA #AAPL #TSLA #STOCK  https://t.co/9iaB443jfH",0,0,2022-04-22 19:08:20+00:00
66,"Exactly four weeks ago @CramerTracker  

straight down since -----&gt; Tues Mar 29

****

#CNBC's   Jim Cramer says -  https://t.co/gsjbHgkMfe",1,0,2022-04-22 18:56:01+00:00
67,#JPowell and the #FED have been really really generous with us. I don't think they have ever ever been this generou  https://t.co/zChrSOTRuR,0,0,2022-04-22 17:59:39+00:00
68,"Well I don't care if everyone is selling off tech stocks, I buying in.  

#tsla
#nvda
#aapl",0,0,2022-04-22 17:59:24+00:00
69,"#aapl - 200 top suppliers are based in Shanghai and other COVID-19 lockdown-hit areas of China, according to a Nikk  https://t.co/5vcqLx3Cca",0,0,2022-04-22 17:45:56+00:00
70,"$AAPL (Apple) stock is the strongest and it would be the last one to go down.  However, I see a downside risk. It c  https://t.co/Z8m6PEpMYM",7,0,2022-04-22 17:10:18+00:00
71,"/PL Platinum Sell Zone, expecting the price to move down from the sell zone #NQ_F #ES_F #SPX #AAPL #TSLA  #amzn  https://t.co/SHCajWqMVG",0,0,2022-04-22 17:09:51+00:00
72,#spy $SPY #SPX $SPX $QQQ #QQQ #ES_F $ES_F #NQ_F $NQ_F $VIX #VIX $AAPL #AAPL $MSFT #MSFT $GOOGL #GOOGL $AMZN #AMZN  https://t.co/jKD6rY0b5u,0,0,2022-04-22 17:01:09+00:00
73,#FAANG ( $FB $AAPL $AMZN $NFLX $GOOGL ) has been leading the $SPY and $QQQ in this Bull Market &amp; also most recently  https://t.co/zfrsMdQbXg,1,0,2022-04-22 16:36:05+00:00
74,We need the big boys to save the market #aapl #goog #amzn #msft,0,0,2022-04-22 16:24:31+00:00
75,"Made $400 on 4/22/2022. Watch Me Day Trade on YouTube. Link in bio...

#daytrading #trading #watchMeDayTrade  https://t.co/jehXb7YuhQ",0,0,2022-04-22 16:22:36+00:00
76,"Happy Friday! 
 
$AAPL #AAPL is trending, wanted to share these insights  
 
Stocktwits Impressions: 1.32M 
Twitter  https://t.co/v0gYitxmGy",0,0,2022-04-22 15:58:39+00:00
77,Scalped my way around #AAPL for another Green Day and another day hitting the daily goal. Solid week in the books.  https://t.co/7nj7IBPyJI,3,0,2022-04-22 15:19:04+00:00
78,"$AAPL Stock options trading made simple with entry and exit signals #AAPL
-
  36% Profit
-
  Join our Platinum Trad  https://t.co/lPjMFd852w",0,1,2022-04-22 15:05:05+00:00
79,"/6A Australian Dollar  2H sell zone , possible price will move down from this sell zone #NQ_F #ES_F #SPX #AAPL  https://t.co/M8u8YkmYPj",0,0,2022-04-22 14:33:28+00:00
80,"Happy Friday! 
 
$AAPL #AAPL is trending, wanted to share these insights  
 
Stocktwits Impressions: 1.32M Twitter  https://t.co/0mxig7z8ED",1,0,2022-04-22 14:20:52+00:00
81,"S&amp;P 500 ETF TRUST ETF: We entered a 2022-04-22 put, $440.00 strike, with a limit buy. We fully exited in 1 hour by  https://t.co/4dn4Wiye5N",1,0,2022-04-22 14:18:22+00:00
82,/NQ Sell Zone (SZ) near 13910 and 14078.  There is high probability price will move down from these sell zones on 3  https://t.co/DrtNIyluTo,0,0,2022-04-22 13:47:31+00:00
83,"$AAPL PREDICTION- 

Tomorrows Predicted Price : 166.42 | 2022-04-25
 
Current Price: 166.42 
$AAPL Predicted to Inc  https://t.co/H753O1cS0F",0,0,2022-04-22 12:32:57+00:00
84,"#AAPL $AAPL watching calls above 167.45, puts below 165.09

#StocksToBuy #StocksInFocus https://t.co/mxUZNk5svy",8,0,2022-04-22 11:59:46+00:00
85,"INTERNATIONAL BUSINESS MACHINES CORP: We entered a 2022-04-22 call, $130.00 strike, with a limit buy. We fully exit  https://t.co/2HYNOXVIjV",0,0,2022-04-22 11:35:58+00:00
86,"APPLE INC: We entered a 2022-04-22 call, $165.00 strike, with a limit buy. We fully exited in 1 hour by limit sale  https://t.co/B8uO1q3VUG",0,0,2022-04-22 11:35:51+00:00
87,"$AAPL was the 10th most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl  https://t.co/IVJKTboJVE",0,0,2022-04-22 10:39:48+00:00
88,Bitcoin Core releases update to potentially natively support Apple Silicon (M1 family) chips.  https://t.co/8qfbR2kx9w,2,0,2022-04-22 09:33:53+00:00
89,"$AAPL working its way into the top 20 most mentioned on wallstreetbets over the last 7 daysVia  https://t.co/BXG3gdKDDI",0,0,2022-04-22 09:29:39+00:00
90,Bitcoin Core releases update to potentially natively support Apple Silicon (M1 family) chips.  https://t.co/bXoxIwolOj,1,0,2022-04-22 09:17:39+00:00
91,"$AAPL seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl  https://t.co/uK6h5bWCCC",0,0,2022-04-22 08:39:27+00:00
92,"$AAPL seeing sustained chatter on wallstreetbets over the last few daysVia https://t.co/DoXFBxbWjw#aapl  https://t.co/q2cXtReVEd",0,0,2022-04-22 08:29:28+00:00
93,"$1,000 to $15,000 in 13 trading days. Going for $25,000 by next week. Going to use $3k on earning plays and see whe  https://t.co/GpoIoG3Pc7",0,0,2022-04-22 07:19:49+00:00
94,"The last song

#FB #BABA #NFLX #AAPL #GOOGL #AMZN #Tesla 
#nasdaq #nyse #SP500 https://t.co/iH3IXhzCTF",0,0,2022-04-22 06:28:27+00:00
95,"$AAPL #AAPL #Earnings Levels from the master himself, @WuTradeClan! I'm personally going to start scaling into Call  https://t.co/piqG9bJv1C",1,1,2022-04-22 06:14:07+00:00
96,"#Nasdaq100 - Canale weekly
#NASDAQ #NasdaqListed #SPX #SPX500 #Dax30 #Dax40 #NYSE #TSLA #AAPL https://t.co/Cmdugf3TI9",0,0,2022-04-22 05:57:09+00:00
97,"$AAPL was the 15th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DoXFBxbWjw#aapl  https://t.co/ni5BdRZPGD",0,0,2022-04-22 04:48:50+00:00
98,TIPS yield went negative again as all the treasury yields went up. The 10-year to 3-month yield curve is up 3.52% o  https://t.co/LHaAo8jx8V,0,0,2022-04-22 04:03:46+00:00
99,"Stock Market Today: Dow Jones, S&amp;P 500 Opened In Green On Tesla's Strong Quarter; Airline Stocks Up  https://t.co/ynrY7sa0DB",1,0,2022-04-22 03:21:46+00:00
100,Another good week coming along @OneVisionCap Join our team for consistent trades #qqq #aapl $qqq $aapl #trading  https://t.co/MBWpeGh0mB,2,2,2022-04-22 02:59:31+00:00
101,Accumulating Apple   $AAPL #aapl,2,0,2022-04-22 01:50:30+00:00
102,"Check out my #AAPL analysis on @TradingView: https://t.co/VdWp6fCNFW $AAPL in a downtrend right now, looking for PU  https://t.co/FM3y7qBY5n",1,0,2022-04-22 00:55:56+00:00
103,"#AAPL=Augmented Reality and design in the Metaverse
#GME=Front end, Sales and vision. 
#IMX=On ramp and integration  https://t.co/hHFvdEXdL5",22,2,2022-04-22 00:00:23+00:00
104,Safeguarding our industry also means protecting against bad actors. The best way to do that is to empower borrowers  https://t.co/6PrTSFGDR2,0,0,2022-04-21 22:52:05+00:00
105,"#AAPL #SPX @TradingView: https://t.co/lEVhfoaSr8
In chronological order last earnings.1st arrow #NFLX started the r  https://t.co/B3Jw22Z4PG",0,0,2022-04-21 22:49:00+00:00
106,Apple - #AAPL chart on @TradingView https://t.co/8Q16KGLlv4,0,0,2022-04-21 22:19:37+00:00
107,"Apple Inc price at close, 2022-04-21, is 166.42. #apple #AAPL",2,1,2022-04-21 22:15:17+00:00
108,"$AAPL PREDICTION- 

Tomorrows Predicted Price : 166.7 | 2022-04-22
 
Current Price: 166.42 
$AAPL Predicted to Incr  https://t.co/eyhJxJuBOb",0,0,2022-04-21 22:01:06+00:00
109,@BigBullCap Green #AAPL s are healthy ,0,0,2022-04-21 21:47:53+00:00
110,Our latest research examines the real impact of stocks like #AAPL #FB #AMZN #TSLA and #MSFT on investor portfolios.  https://t.co/u5zDzqfToz,8,1,2022-04-21 21:00:00+00:00
111,"Thank you @unusual_whales 
Furus be like  did not like the market, took day off  #market #spy #aapl #qqq #fb $QQQ  https://t.co/wrkGo9ItWY",0,0,2022-04-21 20:53:56+00:00
112,"$AAPL closed today at $166.42.

If you bought 1 share of #AAPL at its closing price every day this week, you ve los  https://t.co/vqLLYXzW8a",2,1,2022-04-21 20:30:00+00:00
113,"$AAPL one of the most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl  https://t.co/qUNtjUdhYg",0,0,2022-04-21 19:46:35+00:00
114,"I sold #BKNG (stock slice), #IVR, #AMZN (stock slice), and selling #NYMT soon. I am trimming my portfolio down to f  https://t.co/BK2slW53dk",0,0,2022-04-21 19:32:30+00:00
115,"@fitz_keith Yes it is thanks for the education, made 100 % profit on #AAPL, #PYPL, #DAL today.",2,1,2022-04-21 19:19:42+00:00
116,#AAPL-so many people hiding in this stock.If this misses next week it will be fatal for the whole market. Common se  https://t.co/wVV6tONPaj,3,0,2022-04-21 19:19:28+00:00
117,"Just had a crazy thought  

$AAPL buys $NFLX!   What sweet combination! And so easily done for #AAPL at these levels!",0,0,2022-04-21 19:08:40+00:00
118,"30 year mortgage rates are on   would'nt be surprised to see around 6% soon.

#SPX $SPY #AAPL $TSLA https://t.co/JTgTB7Xrvs",2,0,2022-04-21 18:58:44+00:00
119,$AAPL #AAPL STOP Triggered at $167 / $2 loss https://t.co/1EahzRYv51,0,0,2022-04-21 18:45:13+00:00
120,"BTO AAPL 4/22 170C @ 0.33 (LOTTO)

#AAPL #AMZN #GOOGL #TSLA 
#SPY #SPX #IWM #QQQ $ES_F",0,0,2022-04-21 18:36:25+00:00
121,"$AAPL seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl  https://t.co/246dxBa3vc",0,0,2022-04-21 18:36:21+00:00
122,"If you are heavy in #tech #stocks, these rapid rises in yields provide significant headwinds to equity prices. To l  https://t.co/M189Ws0Xzu",0,0,2022-04-21 18:33:15+00:00
123,"$AAPL Forgot to Post After Rejection
This Happened After The 2nd Attempt to $179, Ouch... 
50d SMA ($167.3) 
.786 (  https://t.co/mMK3dOAyyf",3,1,2022-04-21 18:25:50+00:00
124,(UPDATE) There's your gap fill in $AAPL. Want to learn when the odds have shifted into your favor for gaps to fill  https://t.co/PYUoBZC0Nc,0,0,2022-04-21 18:18:36+00:00
125,"$AAPL  https://t.co/URaQuFCz7z 

#AAPL Just LOOK at that juicy MACD &amp; RSI... buy the damn dips.. PAY yourself into  https://t.co/pVNiBrloMU",1,0,2022-04-21 17:38:37+00:00
126,Do the probabilities favor the gap fill in $AAPL? Tune in to our daily livestreams at 9AM EST and 4:30PM EST to lea  https://t.co/h6QQnFa1kB,0,0,2022-04-21 17:26:44+00:00
127,$AAPL $165 PUT 4/22 @.22 Day Trade (LOTTO)  #AAPL,0,0,2022-04-21 17:07:44+00:00
128,"$AAPL 171.53 good enough. 173ish if we get a push EOD  
 
#AAPL   https://t.co/XqkDZ58lUh",0,0,2022-04-21 16:57:34+00:00
129,"$AAPL 171.53 good enough. 173ish if we get a push EOD  
 
#AAPL https://t.co/yxbgXwOJgf",1,0,2022-04-21 16:43:10+00:00
130,"The rise of #AAPL  in the last two decades in log scale. Acceleration has slowed down, can Apple maintain growth? https://t.co/mICrBZbnvb",0,0,2022-04-21 16:42:14+00:00
131,@SawyerMerritt @sbink @sbink I get #NFLX but why #AAPL,0,0,2022-04-21 16:12:33+00:00
132,market is not melting  only because #AAPL is pushing higher. #stocks #trading #sp500 #BearMarket,0,0,2022-04-21 15:42:45+00:00
133,$AAPL #AAPL loves to hold the market up  ,0,0,2022-04-21 15:17:00+00:00
134,Will $AAPL look at a $NFLX buyout? Could be a game changer for #aapl streaming service.,1,0,2022-04-21 15:13:58+00:00
135,AAPL: Triggered our REVERSAL sign! - #AAPL chart on @TradingView https://t.co/yG4ev2pZew,2,0,2022-04-21 15:10:47+00:00
136,Check out my #AAPL analysis on @TradingView: https://t.co/n8tYV0xFSV,0,0,2022-04-21 15:10:38+00:00
137,"#AAPL #metaverse #forecast 
Goldman expect Apple to launch its metaverse in early 2023.",1,0,2022-04-21 14:58:29+00:00
138,While watching Netflix (#NFLX) on iPhone (#AAPL) and having your Starbucks (#SBUX) you can review the analysis and  https://t.co/BpVin0r1NZ,0,0,2022-04-21 14:55:41+00:00
139,"@SteveWagsInvest CASH: #AAPL around 22k
Shares: #NYMT around 1935 shares",1,0,2022-04-21 14:53:51+00:00
140,"#AAPL #MVRS #FB #metaverse 
Goldman: Apple and Meta are leaders in technology development in the metaverse.",0,0,2022-04-21 14:43:46+00:00
141,$AAPL #AAPL took a 1/2 position @ $169 set stop at $167 https://t.co/ujckc4Mh1w https://t.co/hKZIm43Od1,0,0,2022-04-21 14:39:21+00:00
142,".@0xArjay .@stakedqueen 

  Native cryptos maintain slight bounce w/ the #StockMarket but #BTC moonboys like  https://t.co/2G00cAcbOr",0,0,2022-04-21 14:25:54+00:00
143,"Retorno, em 10 anos...
BITCOIN #BTC : +820509%
TESLA #TSLA : +14,638%
NVIDIA #NVDA : +6,207%
NETFLIX #NFLX : +2,190  https://t.co/Vi11T8NwsI",1,0,2022-04-21 13:11:17+00:00
144,AAPL daily analysis - #AAPL chart on @TradingView https://t.co/K9oVh0uDqV,0,0,2022-04-21 12:25:03+00:00
145,3 key factors why Apple is gaining momentum   should you jump the wagon? https://t.co/skGTXgvDO5 #Apple #AAPL #stocks #business,0,0,2022-04-21 10:17:09+00:00
146,Time to take over #aapl https://t.co/dghrrbTPzH,0,0,2022-04-21 09:40:37+00:00
147,"Update! Yvonne was surprised! 

Happy anniversary to the #BestWifeEver! Your the best and greatest thing that ever  https://t.co/uSIvRCz1sm",109,0,2022-04-21 08:50:42+00:00
148,"Project Name- Vraj Garden
Design By -  @designers_circle 

#bedroom #interiordesign #interior #furniture  https://t.co/U10atYxx9T",0,0,2022-04-21 08:37:17+00:00
149,"$AAPL PREDICTION- 

Tomorrows Predicted Price : 167.23 | 2022-04-21
 
Current Price: 167.23 
$AAPL Predicted to Inc  https://t.co/VJBpYohXS9",0,0,2022-04-21 03:56:58+00:00
150,The Big Five #FAANG Stock and Sector Service is now posted for WEdnesday #AMZN #AAPL #FB #NFLX #TSLA #GOOGL and  Se  https://t.co/Wtcco00KAN,0,1,2022-04-21 01:30:29+00:00
151,Watch latest video on #Apple looking at the short term #Elliottwave path https://t.co/X3dd5kg2cR  #tradingview #ondaselliott #AAPL,0,0,2022-04-21 00:15:42+00:00
152,Watch latest video on #Apple looking at the short term #Elliottwave path https://t.co/kR3uASQwCv  #tradingview #ondaselliott #AAPL,0,0,2022-04-21 00:12:45+00:00
153,"@herbgreenberg It's telling us that options are now magnifying moves by 5x 
#PayPal #TSLA #NFLX #AAPL
#FB all showe  https://t.co/V48H1fBErb",0,0,2022-04-21 00:04:24+00:00
154,"  WATCHLIST FOR 4/21/22  
  $SPY     Calls &gt; $447.66| Puts &lt;$443.81
  $AAPL  Calls &gt;$168.07|   Puts  &lt;$166.02
  https://t.co/LkQQI8WYDV",5,1,2022-04-20 23:29:43+00:00
155,@tim_cook please help! Removed my IWATCH from charger and band release button popped off and now Genius Bar says I  https://t.co/HzrEKafA6Q,0,0,2022-04-20 22:48:46+00:00
156,"#GLCVY is our best company in turkey stock market at the moment.

#aapl #abnb #adbe #adi #adp #adsk #aep #algn  https://t.co/2XY1umxfog",9,4,2022-04-20 22:43:59+00:00
157,"Apple Inc price at close, 2022-04-20, is 167.23. #apple #AAPL",1,0,2022-04-20 22:15:48+00:00
158,"@FinPlanKaluAja1 I have made up my mind. Going forward, bc I am playing the long game, I am only investing in #TSLA  https://t.co/6cGoFnrOiN",0,0,2022-04-20 21:41:05+00:00
159,"Some important news about #GLCVY in turkey stock market

#aapl #abnb #adbe #adi #adp #adsk #aep #algn #amat #amd  https://t.co/d43CdCUko3",12,5,2022-04-20 21:37:29+00:00
160,"Trade Recap from #Tricktrades ""Perfect top tick on SPY options (YouTube short)  #SPY #AAPL #AMD #FB #TWTR  https://t.co/WM5RnlrjAh",2,0,2022-04-20 20:57:03+00:00
161,"$AAPL closed today at $167.23.

If you bought 1 share of #AAPL at its closing price every day this week, you ve gai  https://t.co/XGHAIdwkBX",0,0,2022-04-20 20:30:00+00:00
162,Kendra Rommel of Futures Financial is also a member of our Ethics committee! She began her career at the tail end o  https://t.co/2aOxPVaH98,0,0,2022-04-20 20:29:03+00:00
