,Unnamed: 0,text,favourite_count,retweet_count,created_at
31,31,oh lhan therapist night look like place though ilb lhankara hakankurta baba,2,0,2022-04-20 20:22:22+00:00
32,32,filming psychiatric hospital real oh god ilhan suffer enough gonna go,7,0,2022-04-20 20:20:45+00:00
33,33,cant get deposit back make hospital nd home set start killing main characters,10,1,2022-04-20 20:04:05+00:00
34,34,cute tolgasar ta baba,14,0,2022-04-20 20:03:28+00:00
35,35,baba kadel,38,7,2022-04-20 20:02:16+00:00
36,36,ne demek ya shooting ddjfjfkfcmcc ilb lhankara hakankurta baba,10,0,2022-04-20 19:59:22+00:00
37,37,sweet little family miss much baba kadsev tolgasar ta berilpozam,2,0,2022-04-20 19:46:49+00:00
38,38,say got used live like hated otherwise living like w,0,0,2022-04-20 19:45:03+00:00
39,39,say let us follow everyone listen nice say follow family,0,0,2022-04-20 19:45:03+00:00
40,40,know yes fiction yes watched moment screen busra hear words,1,0,2022-04-20 19:45:02+00:00
41,41,two years waiting finally ready press red button baba,0,0,2022-04-20 19:42:39+00:00
42,42,baba baba best sanchalak fair played based rules didnt restrict creating u,3,0,2022-04-20 19:40:14+00:00
43,43,melts heart sweetly damlasu kizo lu baba,0,0,2022-04-20 19:40:06+00:00
44,44,nice project futra wahhu linanderson baba ledesk,0,0,2022-04-20 19:38:54+00:00
45,45,agree also know much kadir loved seville show kinda got rid hope gokha,1,0,2022-04-20 19:27:28+00:00
46,46,arms ilb baba zgeya z hakankurta,37,4,2022-04-20 19:22:27+00:00
47,47,entrusted god really god nurses fucking father okay writers,3,1,2022-04-20 19:20:33+00:00
48,48,times row brand reason bindhumadhavi ariyana hamida gave tough fight biggbossnonstop anchorshiva,6,1,2022-04-20 19:18:05+00:00
49,49,bibi mama bibi baba,1,1,2022-04-20 19:15:52+00:00
50,50,people really upset breakup let wait episodes see happens circumstances,1,0,2022-04-20 19:14:39+00:00
51,51,love dulce de leche bonbon beautiful thing dimee baba,3,0,2022-04-20 19:06:25+00:00
52,52,get feeling done way hakan promoted emin ilhan never ilb b,1,0,2022-04-20 19:04:15+00:00
53,53,see let hope busra seville stories represent women yes love bromance,2,0,2022-04-20 19:01:12+00:00
54,54,talks like knows well fact born wealthy family mean go,1,0,2022-04-20 18:59:07+00:00
55,55,sorry guy stupid business man ever seen even tv shows understand kind,0,0,2022-04-20 18:59:06+00:00
56,56,beauty kadel baba,14,2,2022-04-20 18:57:45+00:00
57,57,way hakan promoting one scene haluk amp great scenes ozge,3,0,2022-04-20 18:57:01+00:00
58,58,tolgasar ta baba,10,1,2022-04-20 18:47:51+00:00
59,59,first violence mr blonde baba yenildim,6,0,2022-04-20 18:43:07+00:00
60,60,okay first next week maybe give baba already said everything say actually,1,0,2022-04-20 18:37:04+00:00
61,61,shitty mother gave busra bedroom dead nephew pregnant mistress kicked busra kissing ilhan lb baba,3,0,2022-04-20 18:37:03+00:00
62,62,p n ilb lhankara hakankurta baba,5,0,2022-04-20 18:36:54+00:00
63,63,left lhan like leave like angel pain got chair,12,1,2022-04-20 18:34:39+00:00
64,64,ilhan seriously asking emin prays times day everyday yesterday baba episode still dying,0,0,2022-04-20 18:25:18+00:00
65,65,shitcoin valued legendary boomer investors telling buy dip baba,0,0,2022-04-20 18:18:44+00:00
66,66,mark calendars original frieza amp baba dragonball franchise genkai,1,0,2022-04-20 18:15:03+00:00
67,67,know needs hear god never forget twitterban christlandschool,1,0,2022-04-20 18:13:58+00:00
68,68,baba theory obvious kadir ilhan parallel reflection othe,3,0,2022-04-20 18:01:22+00:00
69,69,grew hali kid moved away uni explore world parts canada back k,4,0,2022-04-20 17:57:30+00:00
70,70,loves hope everything goes well day love baba tolgasar ta zgeya z,0,0,2022-04-20 17:51:49+00:00
71,71,fathers know sons follow example baba halukbilginer tolgasar ta,5,0,2022-04-20 17:43:23+00:00
72,72,haha love scenes kadir shows love ahmet haha baba tolgasar ta zgeya z,1,0,2022-04-20 17:41:26+00:00
73,73,bushra need serious help life similar ilhan sense daddy never see,0,0,2022-04-20 17:39:47+00:00
74,74,would better story telling go independence making decisions way life yadda yadda baba,1,0,2022-04-20 17:36:30+00:00
75,75,tell guys kadir sweet oh love deep love baba tolgasar ta zgeya z,1,0,2022-04-20 17:35:34+00:00
76,76,yes bushra need get together talk another man see,1,0,2022-04-20 17:34:36+00:00
77,77,b hra needs get involved w dude important getting w unbalance man baba,1,0,2022-04-20 17:32:07+00:00
78,78,servet son loved parents obvious would snap first ha,0,0,2022-04-20 17:20:50+00:00
79,79,waiting downfall baba,1,0,2022-04-20 17:09:35+00:00
80,80,two fit baba,1,0,2022-04-20 17:08:43+00:00
81,81,man vile like seeing money made evil baba,1,0,2022-04-20 17:07:57+00:00
82,82,baba flawless dizi comes development characters plot whole storyline salute,0,0,2022-04-20 17:06:15+00:00
83,83,saw scene immediately said bitch clue karma coming idiot baba,1,0,2022-04-20 17:06:09+00:00
84,84,nope seems forcing baba,0,0,2022-04-20 17:01:49+00:00
85,85,feeling w baba,1,0,2022-04-20 17:01:05+00:00
86,86,lmao happy seeing ilhan emin working together wonder ilhan trying get papa oka,0,0,2022-04-20 16:52:35+00:00
87,87,senator women rep governor,1,0,2022-04-20 16:46:32+00:00
88,88,poor ilhan life lonely miserable bushra fix good loving baba,2,0,2022-04-20 16:43:17+00:00
89,89,real obsession two healthy literally love baba kadel,32,9,2022-04-20 16:43:06+00:00
90,90,right think want kadir lives baba tolgasar ta zgeya z,1,0,2022-04-20 16:39:10+00:00
91,91,vinyljunkie check pete townshend amp ronnie lane happy birthday mehar baba productions folkmusic,0,0,2022-04-20 16:38:07+00:00
92,92,hope cameras garage boy criminal men family ignorant viole,1,0,2022-04-20 16:31:16+00:00
93,93,sreemukhi baba master bond amp conversations really entertaining biggbossnonstop,9,0,2022-04-20 16:26:41+00:00
94,94,power outage house stay palace electricity comes back trust,0,0,2022-04-20 16:24:37+00:00
95,95,see ilhan join kadir fight papa baba,1,0,2022-04-20 16:22:56+00:00
96,96,scene pure look ilhan eyes reaching hands ilb baba,9,0,2022-04-20 16:15:35+00:00
97,97,may successes continue grow baby baba zgeya z,45,16,2022-04-20 16:13:17+00:00
98,98,yes ceyhun became nasty entitled dont worry fall hope long gone baba,0,0,2022-04-20 16:11:50+00:00
99,99,sorry sorry look fuck together face hard baba,0,0,2022-04-20 16:10:40+00:00
100,100,going kadir life happen actress baba,1,0,2022-04-20 16:05:21+00:00
101,101,mood zgeya z baba,12,1,2022-04-20 16:04:54+00:00
102,102,early warning sign dictatorship bahujan lost freedom disobeying baba instructions lead,0,0,2022-04-20 16:04:39+00:00
103,103,proud happy received direct ticket party leader fly odm flag laikipia north ahsa,35,7,2022-04-20 16:01:49+00:00
104,104,kadir get live life logger head messing lives going baba,1,0,2022-04-20 15:55:07+00:00
105,105,baba amzn dirty little secret baba chart,0,0,2022-04-20 15:51:48+00:00
106,106,pos need taken horrible person baba,0,0,2022-04-20 15:44:44+00:00
107,107,money really make idiot become fool stayed country seems bright light,0,0,2022-04-20 15:41:00+00:00
108,108,willing give independence lying live asylum crazy family stupid baba,0,0,2022-04-20 15:33:42+00:00
109,109,cry bushu promise end father brothers perform turkish historical wedding dance,3,0,2022-04-20 15:22:27+00:00
110,110,love u infinity ilb baba,72,13,2022-04-20 15:18:49+00:00
111,111,ilhan bey perfect ilb baba,3,0,2022-04-20 15:18:23+00:00
112,112,comparing daily soaps survival mode emanet primetime shows,2,0,2022-04-20 15:14:07+00:00
113,113,dam sevette knock baba teeth baba,0,0,2022-04-20 15:06:25+00:00
114,114,baba make run,0,0,2022-04-20 15:04:18+00:00
115,115,goodness exceeds limits baba,1,0,2022-04-20 14:57:16+00:00
116,116,never thought would see love emin always shows true pers,2,1,2022-04-20 14:54:38+00:00
117,117,hashtag episode still trending baba amazing baba yenildim zgeya z,7,2,2022-04-20 14:50:22+00:00
118,118,power outage house stay palace electricity comes back trust,0,0,2022-04-20 14:49:30+00:00
119,119,bibi mama bibi baba,94,50,2022-04-20 14:45:05+00:00
120,120,actually hamida point crct abhha akhil influenced sanchalak regarding ashu game ju,24,4,2022-04-20 14:25:42+00:00
121,121,crying sad good ilb baba,7,0,2022-04-20 14:22:19+00:00
122,122,exactly like works character disgusting ple,1,0,2022-04-20 14:15:11+00:00
123,123,turkish series cgi level baba,0,0,2022-04-20 14:13:54+00:00
124,124,maybe lying jdndbbdbns love family man baba ilb,33,1,2022-04-20 14:03:06+00:00
125,125,couples meant ones go everything meant tear apart come,12,0,2022-04-20 13:51:52+00:00
126,126,chillax expecting masterpiece baba nice blend mode,1,0,2022-04-20 13:38:45+00:00
127,127,point busra talking written see praise hakan,1,0,2022-04-20 13:35:20+00:00
128,128,indian cinema never find man good look charming salman khan deepshikha nagpal baba siddiqu,10,6,2022-04-20 13:35:06+00:00
129,129,love kadir possible love baba tolgasar ta zgeya z,3,2,2022-04-20 13:31:05+00:00
130,130,come beautiful hair step wild earth softened climate glaciers tu,6,6,2022-04-20 13:27:54+00:00
131,131,alibaba buying oppertunity baba chart,0,0,2022-04-20 13:24:01+00:00
132,132,theory next week busra struggle may decide go back ilhan would reject respe,7,1,2022-04-20 13:22:24+00:00
133,133,last week writers chose make busra bad things man loves week made ilhan good th,5,0,2022-04-20 13:20:04+00:00
134,134,love every scene kadir puts ahmet place haha really love kadir protector baba,24,11,2022-04-20 13:13:03+00:00
135,135,evet zgeya z tolgasar ta baba,1,1,2022-04-20 13:09:22+00:00
136,136,eliminate coming sunday double elimination biggbossnonstoptelugu biggbossnonstop,0,1,2022-04-20 13:08:05+00:00
137,137,ben shoutout best brother zgeya z tolgasar ta baba,8,2,2022-04-20 12:53:03+00:00
138,138,every girl need brother like kadir life agree tolgasar ta zgeya z baba,63,12,2022-04-20 12:47:40+00:00
139,139,father eh son emin kadir really love sweetest baba tolgasar ta halukbilginer,3,0,2022-04-20 12:45:04+00:00
140,140,height difference beautiful sits bench still taller lady couple goals,15,0,2022-04-20 12:42:25+00:00
141,141,tall height difference beautiful sits bench still taller la,6,0,2022-04-20 12:41:12+00:00
142,142,survivorallstar total ab abc rmer u k zkarde destan,5,0,2022-04-20 12:38:03+00:00
143,143,brat sestra zgeya z tolgasar ta baba,1,0,2022-04-20 12:36:54+00:00
144,144,baba still trending zgeya z lb hakankurta,14,4,2022-04-20 12:22:50+00:00
145,145,feel see less ilb emin ilhan seems audience liked baba,1,0,2022-04-20 12:21:15+00:00
146,146,new obsession baba kadel,33,2,2022-04-20 12:15:51+00:00
147,147,generals nation sum baba buhari fines way function en allthat chaos,0,0,2022-04-20 12:04:32+00:00
148,148,like although ilhan taking steps change break free dad turning overly,15,0,2022-04-20 12:03:59+00:00
149,149,love baba,1,0,2022-04-20 11:19:05+00:00
150,150,prioritize peace set healthy boundaries zgeya z b rasaruhanl baba,9,7,2022-04-20 11:10:40+00:00
151,151,please everyone obligated zgeya z b rasaruhanl baba,9,7,2022-04-20 11:10:38+00:00
152,152,take break days important productivity zgeya z b rasaruhanl baba,8,6,2022-04-20 11:10:37+00:00
153,153,recovery one man job let others around help zgeya z tolgasar ta kadb baba,11,7,2022-04-20 11:10:36+00:00
154,154,self care reminders zgeya z b rasaruhanl baba,47,16,2022-04-20 11:10:34+00:00
155,155,another episode without berilpozam let make tt know much tt let start tt scen,3,0,2022-04-20 11:04:38+00:00
156,156,beard look back bhai salman khan makes dashing entry baba siddiqui iftarparty,6,3,2022-04-20 11:01:04+00:00
157,157,ferit bey say take care ahmet thought get beaten make divorce bush,4,0,2022-04-20 10:59:46+00:00
158,158,damn look bhai ka salman khan latest pics amp videos baba siddique iftaar party breathtaking,4,4,2022-04-20 10:56:40+00:00
159,159,best part always zgeya z b rasaruhanl baba,4,3,2022-04-20 10:48:18+00:00
160,160,better times coming zgeya z b rasaruhanl baba,4,3,2022-04-20 10:47:41+00:00
161,161,apologize zgeya z b rasaruhanl baba,6,4,2022-04-20 10:47:08+00:00
162,162,need make best zgeya z b rasaruhanl baba,4,5,2022-04-20 10:46:30+00:00
163,163,bindu talking tamil babamaster nonstop bindumadhavi bindhu anchorshiva shiva biggbossnonstop,57,18,2022-04-20 10:10:49+00:00
164,164,bindu talking tamil babamaster nonstop bindumadhavi bindhu anchorshiva shiva biggbossnonstop,284,71,2022-04-20 10:05:49+00:00
165,165,great episode left wondering see ilhan busra love emin ilhan new,12,1,2022-04-20 09:59:08+00:00
166,166,deserve truly refreshing see authentic artist actor get praise keep feeding us,13,1,2022-04-20 09:36:43+00:00
167,167,deserve truly refreshing see authentic artist actor get praise keep feeding u,8,2,2022-04-20 09:36:16+00:00
168,168,acquired original identity determined baba oct buddhist,0,0,2022-04-20 09:34:17+00:00
169,169,buddhist determined original identity baba oct,0,0,2022-04-20 09:31:37+00:00
170,170,father amp son tolgasar ta halukbilginer baba,59,10,2022-04-20 09:03:04+00:00
171,171,work hard give hope open criticism keep learning surround happy w,4,7,2022-04-20 08:59:23+00:00
172,172,work hard give hope open criticism keep learning surround happy w,8,8,2022-04-20 08:59:18+00:00
173,173,work hard give hope open criticism keep learning surround happy w,4,7,2022-04-20 08:59:15+00:00
174,174,work hard give hope open criticism keep learning surround happy w,6,9,2022-04-20 08:59:12+00:00
175,175,work hard give hope open criticism keep learning surround happy w,6,8,2022-04-20 08:59:07+00:00
176,176,work hard give hope open criticism keep learning surround happy w,7,7,2022-04-20 08:59:03+00:00
177,177,work hard give hope open criticism keep learning surround happy w,7,9,2022-04-20 08:58:59+00:00
178,178,filming ilb lhankara hakankurta baba,14,0,2022-04-20 08:58:58+00:00
179,179,work hard give hope open criticism keep learning surround happy w,7,8,2022-04-20 08:58:56+00:00
180,180,work hard give hope open criticism keep learning surround happy w,6,6,2022-04-20 08:58:52+00:00
181,181,work hard give hope open criticism keep learning surround happy w,4,6,2022-04-20 08:58:48+00:00
182,182,work hard give hope open criticism keep learning surround happy w,7,6,2022-04-20 08:58:43+00:00
183,183,work hard give hope open criticism keep learning surround happy w,5,4,2022-04-20 08:58:39+00:00
184,184,work hard give hope open criticism keep learning surround happy w,7,7,2022-04-20 08:58:34+00:00
185,185,work hard give hope open criticism keep learning surround happy w,8,7,2022-04-20 08:58:30+00:00
186,186,work hard give hope open criticism keep learning surround happy w,7,6,2022-04-20 08:58:27+00:00
187,187,work hard give hope open criticism keep learning surround happy w,9,8,2022-04-20 08:58:22+00:00
188,188,work hard give hope open criticism keep learning surround happy w,8,10,2022-04-20 08:58:17+00:00
189,189,work hard give hope open criticism keep learning surround happy w,6,7,2022-04-20 08:58:06+00:00
190,190,work hard give hope open criticism keep learning surround happy w,6,9,2022-04-20 08:58:02+00:00
191,191,work hard give hope open criticism keep learning surround happy w,5,9,2022-04-20 08:57:59+00:00
192,192,work hard give hope open criticism keep learning surround happy w,5,5,2022-04-20 08:57:55+00:00
193,193,work hard give hope open criticism keep learning surround happy w,6,5,2022-04-20 08:57:47+00:00
194,194,work hard give hope open criticism keep learning surround happy w,8,9,2022-04-20 08:57:44+00:00
195,195,work hard give hope open criticism keep learning surround happy w,7,8,2022-04-20 08:57:40+00:00
196,196,work hard give hope open criticism keep learning surround happy w,6,8,2022-04-20 08:57:36+00:00
197,197,work hard give hope open criticism keep learning surround happy w,9,9,2022-04-20 08:56:34+00:00
198,198,work hard give hope open criticism keep learning surround happy w,9,10,2022-04-20 08:56:29+00:00
199,199,work hard give hope open criticism keep learning surround happy w,6,6,2022-04-20 08:56:26+00:00
200,200,work hard give hope open criticism keep learning surround happy w,7,8,2022-04-20 08:56:22+00:00
201,201,work hard give hope open criticism keep learning surround happy w,8,7,2022-04-20 08:56:18+00:00
202,202,work hard give hope open criticism keep learning surround happy w,9,8,2022-04-20 08:56:14+00:00
203,203,work hard give hope open criticism keep learning surround happy w,6,5,2022-04-20 08:56:10+00:00
204,204,work hard give hope open criticism keep learning surround happy w,7,8,2022-04-20 08:56:07+00:00
205,205,work hard give hope open criticism keep learning surround happy w,8,10,2022-04-20 08:56:02+00:00
206,206,work hard give hope open criticism keep learning surround happy w,4,6,2022-04-20 08:55:58+00:00
207,207,work hard give hope open criticism keep learning surround happy w,4,5,2022-04-20 08:55:51+00:00
208,208,work hard give hope open criticism keep learning surround happy w,5,4,2022-04-20 08:55:48+00:00
209,209,work hard give hope open criticism keep learning surround happy warm genui,6,3,2022-04-20 08:55:39+00:00
210,210,work hard give hope open criticism keep learning surround happy w,5,5,2022-04-20 08:55:31+00:00
211,211,hakan love much im crying ilb lhankara hakankurta baba,14,1,2022-04-20 08:41:39+00:00
212,212,heart dead ilb lhankara hakankurta baba,9,0,2022-04-20 08:32:39+00:00
213,213,hakankurta baba,2,1,2022-04-20 08:24:29+00:00
214,214,happy person house babamaster entry rest shaken inside internal dilemmas,30,6,2022-04-20 08:08:49+00:00
215,215,casts every time rely bad pr much side characters,1,0,2022-04-20 07:38:01+00:00
216,216,abc u loyal friend baba,0,0,2022-04-20 07:19:19+00:00
217,217,long baba,1,0,2022-04-20 07:18:15+00:00
218,218,ratings baba show tv,189,27,2022-04-20 07:17:39+00:00
219,219,days bulldozer amp baba destructive nuclear bomb mafia bulldozerbaba,3,0,2022-04-20 07:17:27+00:00
220,220,keep forcing us watch ahmet servet hours get even see tolga much,4,0,2022-04-20 07:13:38+00:00
221,221,baba episode tv rating april total ab abc,5,3,2022-04-20 07:13:00+00:00
222,222,good episode pr done properly ratings would much better baba,5,1,2022-04-20 07:10:23+00:00
223,223,baba total ab abc,119,22,2022-04-20 07:05:11+00:00
224,224,hakan performance today left speechless uniquely conveyed lhan pain sadness scenes,2,0,2022-04-20 06:43:35+00:00
225,225,destan commented dizi worldwide k april baba emanet k zkarde,105,42,2022-04-20 06:43:20+00:00
226,226,thousands sikh pilgrims visited gurdwara darbar sahib kartarpur april paid homage baba,1,0,2022-04-20 06:31:01+00:00
227,227,annonce crypto baba live nftify buy amp trade baba nft marketplace nft lin,7,6,2022-04-20 06:20:57+00:00
228,228,stop watching scenes baba tolgasar ta halukbilginer,5,0,2022-04-20 05:59:52+00:00
229,229,voting anil anilrathod ashu ashureddy bindu bindumadhavi anchorshiva shiva biggbossnonstop,1,1,2022-04-20 05:56:29+00:00
230,230,ariyana punch babamaster ariyanaglory biggbossnonstop biggbossnonstoptelugu bindu bindumadhavi baba,22,9,2022-04-20 05:50:59+00:00
231,231,father son faves baba halukbilginer tolgasar ta,26,2,2022-04-20 05:49:48+00:00
232,232,baba master vaste bindu confuse avtadi anukunnadu biggboss ippudu chuste akhil co insecurity tho chastun,11,2,2022-04-20 05:25:50+00:00
233,233,idiot akhil says babamaster even talking ante nuv entha andamga game aaduthunnaavo telsuko,47,9,2022-04-20 05:24:46+00:00
234,234,handsome ilb baba hakankurta,19,0,2022-04-20 05:24:16+00:00
235,235,last night ilb baba,4,0,2022-04-20 05:17:55+00:00
236,236,thank sweetie baba zgeya z tolgasar ta yenildim,1,0,2022-04-20 05:06:15+00:00
237,237,type growth ilhan achieved episodes takes characters seasons even kidding lol,10,0,2022-04-20 04:57:11+00:00
238,238,perfect couple baba kadel,68,3,2022-04-20 04:54:13+00:00
239,239,rip effing heart god love much lb baba hakankurta zgeya z,80,14,2022-04-20 04:50:29+00:00
240,240,gentleman tolgasar ta baba,12,1,2022-04-20 04:42:38+00:00
241,241,trying process happened b ra say lhan reaction seconds aferin hakan,26,3,2022-04-20 03:30:29+00:00
242,242,events series like much illogical one happened busra,4,0,2022-04-20 03:27:58+00:00
243,243,always smile deserve happiness kadir baba tolgasar ta,6,0,2022-04-20 03:17:49+00:00
244,244,alibaba backed deeproute unveils new robotaxi fleet self driving kit costing less k cost th,1,0,2022-04-20 03:16:31+00:00
245,245,upon reflection decided take step back remain casual viewer baba continue post,1,0,2022-04-20 02:50:56+00:00
246,246,details baba kadel tolgasar ta dilaraaks yek,20,1,2022-04-20 02:48:18+00:00
247,247,legendary stars scenes acting details baba halukbilginer tolgasar ta,6,0,2022-04-20 02:37:21+00:00
248,248,morning start happiest mood beautiful baba,2,0,2022-04-20 02:15:06+00:00
249,249,anne bayrama bin baba,20,9,2022-04-20 02:11:28+00:00
250,250,cute girl baba,22,5,2022-04-20 02:04:20+00:00
251,251,already playing dirty poor kadir finish coming,1,0,2022-04-20 01:57:03+00:00
252,252,baba anne lum,2,2,2022-04-20 01:55:26+00:00
253,253,anne baba,11,4,2022-04-20 01:54:35+00:00
254,254,lhan cutest episode funny loove hakan voice baba,1,0,2022-04-20 01:49:22+00:00
255,255,goodnight sweetheart baba tolgasar ta yenildim zgeya z,2,1,2022-04-20 01:46:11+00:00
256,256,ilhan forever remain main reason watching dizi wanted short edit elif whose p,8,2,2022-04-20 01:20:55+00:00
257,257,perching bird like robot created stanford engineers please subscribe share fizikia leo website link,2,2,2022-04-20 00:13:57+00:00
258,258,also love see brotherly love overcame difficulty two,2,0,2022-04-19 23:41:11+00:00
259,259,admit believe ilhan saw today episode surprised making change mind,11,5,2022-04-19 23:39:14+00:00
260,260,totally agree falling sure hope baba kadel,1,0,2022-04-19 23:37:00+00:00
261,261,please include since loving two much baba kadel,0,0,2022-04-19 23:35:20+00:00
262,262,think great episode baba tolgasar ta zgeya z yenildim,1,0,2022-04-19 23:35:14+00:00
263,263,feel bad one talking elif kadir hurt ilhan makes forget character baba,5,0,2022-04-19 23:24:42+00:00
264,264,rewatch episode ready tears gosh lhan kara ilb lhankara hakankurta,12,1,2022-04-19 22:50:36+00:00
265,265,love much baba ilb hakankurtas,5,0,2022-04-19 22:41:32+00:00
266,266,although sad bu ra left decided best moves plenty,7,0,2022-04-19 22:11:35+00:00
267,267,always baba tolgasar ta kadir,7,0,2022-04-19 22:09:56+00:00
268,268,know deserves many know late fazilet,3,0,2022-04-19 22:03:35+00:00
269,269,someone need tell khanhorzum baba dizi ukur dizi make bomb plot,0,0,2022-04-19 22:03:01+00:00
270,270,two together face face living baba yenildim,1,1,2022-04-19 21:50:32+00:00
271,271,trend list lb zgeya z hakankurta baba,29,8,2022-04-19 21:49:57+00:00
272,272,trending looks good ilb baba,54,11,2022-04-19 21:49:41+00:00
273,273,evet zgeya z hakankurta tolgasar ta halukbilginer baba,5,4,2022-04-19 21:48:59+00:00
274,274,trending egypt tolgasar ta baba,17,6,2022-04-19 21:46:23+00:00
275,275,rape abuse victim kinda makes sense liked listens understands al,14,1,2022-04-19 21:44:15+00:00
276,276,busra love interest ilhan man shows much understanding respect boundaries choices,24,4,2022-04-19 21:44:15+00:00
277,277,guy act another level know good watching without subtitles baba ilb,7,0,2022-04-19 21:43:07+00:00
278,278,wow look ilhan stealing whole thunder best actor power couple star baba tonight ilhan even trended,4,0,2022-04-19 21:40:05+00:00
279,279,true ilb baba,6,0,2022-04-19 21:38:05+00:00
280,280,omg look ilhan baba ilb hakankurta,12,2,2022-04-19 21:34:42+00:00
281,281,tonight episode great wait impatiently watch would subs favorite scenes let c,14,4,2022-04-19 21:31:44+00:00
282,282,sleeping tonight knowing wait week ilbus reunion course write,2,0,2022-04-19 21:28:55+00:00
283,283,evet yenildim baba tolgasar ta zgeya z,5,4,2022-04-19 21:28:06+00:00
284,284,great actor baba hakankurta yenildim,4,0,2022-04-19 21:18:23+00:00
285,285,youtube woulda baba,0,0,2022-04-19 21:17:32+00:00
286,286,talented transform character see daniel day lewis caliber,1,0,2022-04-19 21:16:41+00:00
287,287,evet yenildim baba tolgasar ta kadel,3,2,2022-04-19 21:16:37+00:00
288,288,mean pay rent advance hospital became nd home ajsjsjdjxmdckfkv ilb lhankara hakankurta baba yenildim,7,0,2022-04-19 21:13:06+00:00
289,289,zgeya z beautiful baba yenildim,0,0,2022-04-19 21:11:43+00:00
290,290,looks kadel tolgasar ta baba,90,20,2022-04-19 21:10:23+00:00
291,291,show make fucking bsense told us people follow everywhere press doin,2,1,2022-04-19 21:08:52+00:00
292,292,tolga amp haluk best love acting skills using eyes language without overreacting baba tolgasar ta,5,7,2022-04-19 21:08:45+00:00
293,293,wow good deserve recognition even come best actor period remember thought,6,0,2022-04-19 21:08:22+00:00
294,294,knew hakankurta baba never thought talent,2,1,2022-04-19 21:07:24+00:00
295,295,ever see coming ever let go buried broken dreams knee deep without pl,11,0,2022-04-19 21:05:14+00:00
296,296,lies told baba hakankurta,1,0,2022-04-19 21:02:25+00:00
297,297,baba wonderful,0,0,2022-04-19 21:01:26+00:00
298,298,trending tolgasar ta kadirsaruhanl baba,53,19,2022-04-19 21:01:17+00:00
299,299,slap face servetus saw stars baba yenildim tolgasar ta,6,2,2022-04-19 21:01:03+00:00
300,300,man master actor bravo wait see baba hakankurta,4,0,2022-04-19 21:00:10+00:00
301,301,yes l think baba tolgasar ta yenildim zgeya z,4,1,2022-04-19 20:59:25+00:00
302,302,way happy ship end like yenildim baba kadel,17,5,2022-04-19 20:57:20+00:00
303,303,told guys looked relieved ilb lhankara hakankurta baba yenildim,12,0,2022-04-19 20:56:53+00:00
304,304,scenes better scenarios charming couple ilb baba,3,0,2022-04-19 20:56:35+00:00
305,305,leaving lhan kids family thing ilb lhankara hakankurta baba yenildim,6,1,2022-04-19 20:56:12+00:00
