,text,favourite_count,retweet_count,created_at
51,Will it be #WEAK or #WakeUp Wednesday? Tune in now to find out what the probabilities say. #SPY #IWM #QQQ #AMC #GME  https://t.co/QwzdnqONoH,0,0,2022-04-27 13:04:29+00:00
52,"#BTC 47k-&gt;39k -17%
#MSTR 590-&gt;390 -34%
#NVDA 220-&gt;187 -15%
#HOOD 40-&gt;18 -45%
#FTCV 10.1-&gt; 9.9 stable

Vs. SPX -5% N  https://t.co/5VlD33MfK9",0,0,2022-04-27 09:53:25+00:00
53,Non-violent civil disobedience - history has shown this is a method that can give results. We're taking the chance  https://t.co/9Gn39V3V5n,5,3,2022-04-27 07:55:46+00:00
54,"$NVDA working its way into the top 20 most mentioned on wallstreetbets over the last 7 daysVia  https://t.co/hnAucpWbDc",0,0,2022-04-27 06:32:50+00:00
55,"$NVDA working its way into the top 20 most mentioned on wallstreetbets over the last 7 daysVia  https://t.co/3RyJYPass0",0,0,2022-04-26 23:20:35+00:00
56,IA Weekly Q&amp;A - your top Q's answered live!  Covering some fascinating topics today - 60 slides of heavy #KPM - liv  https://t.co/MQLEnwtDIj,1,0,2022-04-26 22:13:37+00:00
57,@FFF_Bangladesh @FFFMAPA @parents4futureG @stopEACOP and so many more . #campaigning and #nvda is our hope !,0,0,2022-04-26 21:48:20+00:00
58,"Semi are continuing to show incredible weakness.
Major support, if this is broken, it will drag markets down with i  https://t.co/hKMkgf11y4",0,0,2022-04-26 21:07:59+00:00
59,Hey @FreedomSci once before we had a chat about https://t.co/dg0b8WVLsX and I was given a work around to make #JFW  https://t.co/koUsb3637G,1,0,2022-04-26 20:35:19+00:00
60,We're going live now. We have tools that can help you make money in any market environment! #SPY #IWM #QQQ #AMC  https://t.co/PqgtvqTDdx,0,0,2022-04-26 20:33:33+00:00
61,"People who say technical analysis doesn't work on stocks like $AMC, I beg to differ. Look at the precision of the h  https://t.co/Egvh68NLWv",0,0,2022-04-26 19:29:09+00:00
62,"@Fidelity #AMD #nvda #ater #AMC #BBIG #ocgn #GME #TSLA #TWTR #fidelityinvestments 
Fidelity is a criminal organizat  https://t.co/rNxnWgNPmA",1,1,2022-04-26 19:20:07+00:00
63,"Made $1,024 on 4/26/2022. Watch Me Day Trade on YouTube. Link in bio...

#daytrading #trading #watchMeDayTrade  https://t.co/j5r26AU6Dn",0,0,2022-04-26 19:08:37+00:00
64,"@Fidelity #nvda Fidelity is a criminal organization. Their predatory market maker, Citadel, s a hedge fund shorting  https://t.co/yJTo35A2ip",0,0,2022-04-26 19:06:36+00:00
65,Stock Market Midday Update : Turnaround Tuesday in Full Force  4-26-22 https://t.co/lhZzDcVw5C via @YouTube If you  https://t.co/XljLhtGT82,0,0,2022-04-26 17:53:36+00:00
66,We are live for a mid-day update with the price action. Join us! #SPY #IWM #QQQ #AMC #GME #ETH #BTC #NVDA #TSLA  https://t.co/8Degy8KK2j,0,0,2022-04-26 17:23:56+00:00
67,"-$46 today | Small Account Trade Log
Had to endure another red day today, after a big loss on market open with deep  https://t.co/YH1ZF3pVmS",0,0,2022-04-26 16:24:05+00:00
68,$GME has now hit all three reversal pattern targets to the downside. The question remaining is if it will fill the  https://t.co/6DAW7AogG6,0,0,2022-04-26 16:23:34+00:00
69,#NVDA next buy @$175. #TSLA all in @$700. Waiting,3,0,2022-04-26 15:55:18+00:00
70,You have to make a habit of watching every video @CMEActiveTrader and @Bob_Iaccino post. You will get more informat  https://t.co/68Kb1xS2My,2,2,2022-04-26 15:50:29+00:00
71,"$NVDA seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/7fshcPEzDb",0,0,2022-04-26 15:28:27+00:00
72,"$NVDA about to reach its stock split price from a few months back, OUCHIES #NVDA #NVIDIA https://t.co/yUWTqOyT4j",1,0,2022-04-26 15:06:55+00:00
73,$SPX $QQQ $DJIA: $SMH $SOXX $XSD #NVDA #AMD #ADI #MU  #semiconductor - all retracing to ~ 0.5 FIB from initial thru  https://t.co/zImAnPhTOg,0,0,2022-04-26 13:29:45+00:00
74,#NVDA : Update in Weekly bars: https://t.co/TupP4BqoXp,4,1,2022-04-26 13:25:26+00:00
75,While its a great idea to buy #stock if one sees unbelievable price however what about seeing such prices on a ever  https://t.co/zDO3YcrFk4,0,0,2022-04-26 13:12:00+00:00
76,We are going live for today's pre-market prep. Come join us. It's #free! #SPY #IWM #QQQ #AMC #GME #ETH #BTC #NVDA  https://t.co/MqmE2XixMR,0,0,2022-04-26 13:04:35+00:00
77,"$NVDA  #NVDA 
bullish above $210.00 to $225.00
breaish below: $190.00

join our community:  https://t.co/GWE36Af79Z  https://t.co/JHil9tCL8q",1,0,2022-04-26 11:56:45+00:00
78,Hopeful to see the @UK_ACP speak about the (regretable) need for #psychologists to support non-violent direct actio  https://t.co/8JDwKeK9cz,3,0,2022-04-26 11:45:17+00:00
79,"Trading Education
= &gt; https://t.co/RNRFKcYbZ7
How to Hedge Longs Versus Shorts. A how to trade stocks, and protect  https://t.co/HVMFxOIqif",1,1,2022-04-26 11:03:16+00:00
80,"$NVDA was the 10th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/rCfuT0ht6E",0,0,2022-04-26 08:46:50+00:00
81,"$NVDA was the 15th most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/f86r3qjVgP",0,0,2022-04-26 05:46:11+00:00
82,We have seen China step up on their COVID-zero policies which can make the supply chain constraints further prolong  https://t.co/rWNqXBvgMI,1,0,2022-04-26 05:18:34+00:00
83,Trying something out here. Thoughts on #nvda? Little bullish divergence going on here? Relatively oversold. Earning  https://t.co/npNmi3fKf4,0,0,2022-04-26 04:33:00+00:00
84,A lot of stock of stocks are starting look like they could bounce.. I have this terrible feeling that we won t get  https://t.co/p1VlpuMYhm,0,0,2022-04-26 04:26:25+00:00
85,"$NVDA seeing sustained chatter on wallstreetbets over the last few daysVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/YYyyzcgZv1",0,0,2022-04-26 02:55:47+00:00
86,"4 Trades.
3 Wins. 1 Loss.

Traded $SPY, &amp; $NVDA &amp; $TSLA on the long side.

2 Trades on $SPY. 1 Loss &amp; 1 Win.

All t  https://t.co/ig4rzIfRPD",6,0,2022-04-26 02:20:35+00:00
87,"$NVDA #NVDA $195 area filling, strong tech close to end the day

Let's see a hold and send boys / girls!   https://t.co/oOCWNuvfNF",33,2,2022-04-26 02:08:44+00:00
88,"$NVDA back up to 200$ #aftermarket 
Pump &amp; dump or done consolidating? Let me know your thoughts below  
#stocks  https://t.co/zd1Fdl3PaP",0,0,2022-04-25 23:17:50+00:00
89,"Is  big tech  losing its technology edge? #NVDA #U #ADSK #TSLA 
https://t.co/r0pGLldtHG",1,0,2022-04-25 23:10:03+00:00
90,"$NVDA 04/25 Trading Plan Review
Calls entry: successful   (at demand)
PT2 of 3: reached  

$NVDA opened inside of d  https://t.co/khuzpoORhD",0,0,2022-04-25 21:49:41+00:00
91,@ACP_UKCAN @UK_ACP @XRebellionUK @JustStop_Oil @XRPsychologists Well done! So good to see @ACP_UKCAN supporting  https://t.co/Nhh5iEC0sL,8,4,2022-04-25 21:26:15+00:00
92,"$NVDA Alert at in the Discord 

Buy at $192.50 stop below $188
Target:$200

It made a high of $199.

#NVDA #TW0E https://t.co/wVZymfXi4l",6,0,2022-04-25 21:12:42+00:00
93,"$NVDA was the 10th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/eL5fd8nDuq",0,0,2022-04-25 20:44:15+00:00
94,We are going live for today's post-market overview. Come join us. It's #free! #SPY #IWM #QQQ #AMC #GME #ETH #BTC  https://t.co/GpvVEDwHBn,0,0,2022-04-25 20:34:48+00:00
95,"(UPDATE) $MO continues to climb toward the gap fill. Will it run out of time today? Follow us here, subscribe to ou  https://t.co/uXga4I8MFu",0,0,2022-04-25 19:57:50+00:00
96,We back at it this Monday! Quick scalp of 190 Puts on #NVDA. Entry on the first rejection of the 200 SMA on the 5mi  https://t.co/H7s5VOoa12,0,0,2022-04-25 19:36:27+00:00
97,(UPDATE) $AAPL filled the gap! That still leaves the question of what the probabilities say will happen with the re  https://t.co/BZrCLfDmfu,0,0,2022-04-25 19:36:02+00:00
98,@RetiredLifeNC I own #sofi stocks and call options. I have no doubt that sofi will make me good money in 3-4 years.  https://t.co/4wIYp9qSnS,3,0,2022-04-25 19:22:13+00:00
99,"So what do the probabilities say $AAPL is going to do? Follow us here, subscribe to our YouTube channel, and watch  https://t.co/M2Jj1zqRXS",1,0,2022-04-25 18:46:10+00:00
100,"Made $1,126 on 4/25/2022. Watch Me Day Trade on YouTube. Link in bio...

#daytrading #trading #watchMeDayTrade  https://t.co/BIADE2IEOU",0,0,2022-04-25 17:39:52+00:00
101,You have to watch every one of these videos from @CMEActiveTrader @Bob_Iaccino gives you more information in 3 minu  https://t.co/Svsje4T2V7,2,2,2022-04-25 17:17:13+00:00
102,"We all know the market moves, but we don't always know why. If you actually want to LEARN what's going on at a macr  https://t.co/0eRg0GinM2",0,0,2022-04-25 16:54:18+00:00
103,"-$149 today | Small Account Trade Log
Very choppy market today, with a lot of fake candlestick movements, long wick  https://t.co/41yzQpooYT",0,0,2022-04-25 14:59:34+00:00
104,(UPDATE) $VALE has gapped down this morning. Want to learn how to identify high quality trades like this yourself?  https://t.co/680TDv41wZ,0,0,2022-04-25 13:47:30+00:00
105,What is your sentmiment on $NVDA #NVDA this week? #wallstreetmooners #StockWatch #wallstreetmooners  https://t.co/Qiz3HuGP5B,0,0,2022-04-25 13:26:09+00:00
106,"Stocks Picks of the Day 
#TWTR -long 
#NKTX -short 
#TSLA -short 
#NVDA -short #tiktok #viral #stockmarket #trading  https://t.co/01bv60DKls",1,0,2022-04-25 13:05:34+00:00
107,Our pre-market prep session is going live now! Join us to learn how to approach days like today. #SPY #IWM #QQQ  https://t.co/TipwiDhsVe,0,0,2022-04-25 13:04:41+00:00
108,"Almost exactly one month ago @CramerTracker 

**********

Jim Cramer of #CNBC says --------&gt;  the bear market is ov  https://t.co/HKX2FXT0ls",2,0,2022-04-25 12:49:52+00:00
109,"04/25 Trading Plan

$NVDA
Calls: at Demand (if buyers step in)
Puts: &lt;NA

Size appropriately and follow the plan!  https://t.co/EfhprpjibZ",0,0,2022-04-25 12:44:26+00:00
110,Continuation of last week bearish trend across the board to start the last week of April. How low do we go before t  https://t.co/oJsI5d3GKz,1,0,2022-04-25 12:36:38+00:00
111,"Hey Traders! Sign up for the #TRICKTRADES FREE NEWSLETTER

--&gt; https://t.co/GdauX2qW96

everything you need to get  https://t.co/EXaMuhAuBd",2,1,2022-04-25 12:04:44+00:00
112,"Petitions raise awareness, but don t think your job s done when you ve hit the send button. 

Join your local  https://t.co/NkVshXP1gD",5,2,2022-04-25 08:48:24+00:00
113,"$NVDA was the 13th most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/gsQnsGzuLd",0,0,2022-04-25 08:41:59+00:00
114," 

Weekly Trade Ideas: 

#SPY Entry: $419, PT: $435
#GME Entry: $126, PT: $165
#NFLX Entry: $166 PT: $210
#NVDA E  https://t.co/dDRbCxkYZb",1,0,2022-04-25 05:30:35+00:00
115,"Nvidia Chart
Sunday evening, 4/24/22
$NVDA 

Zoomed out.
Similar to the $AMD chart. 
The former breakout area retes  https://t.co/ByxTOSIT5i",1,0,2022-04-25 05:06:48+00:00
116,"Nice &amp; smooth downtrend here. There's demand at 185 but if we keep at this pace, 176 fib is the next leg down. Look  https://t.co/MHiG6xp1h1",0,0,2022-04-25 04:56:55+00:00
117,@MarketRebels My #TSLA and #NVDA puts.,1,0,2022-04-25 04:51:30+00:00
118,"$NVDA working its way into the top 10 most mentioned on wallstreetbets over the last 7 daysVia  https://t.co/7hTvmmDQxg",0,0,2022-04-25 03:31:11+00:00
119,"Check out my #TSLA analysis on @TradingView: https://t.co/4vaXS11iFF 
#optionstrading,#stocks,#crypto,#investment,  https://t.co/3WXjmbhcsQ",0,0,2022-04-25 03:16:37+00:00
120,"Awesome week of earnings reports coming up!  #AAPL, #MSFT, #NVDA. Big, big week!",0,0,2022-04-25 02:43:40+00:00
121,"Check out my #NVDA analysis on @TradingView: https://t.co/C0SDJoLotH 
#optionstrading,#stocks,#crypto,#investment,  https://t.co/rGKXyqztwm",0,0,2022-04-25 02:37:26+00:00
122,"Check out my #QQQ analysis on @TradingView: https://t.co/J0lxpzXi6x 
#optionstrading,#stocks,#crypto,#investment,  https://t.co/KbPcDEhlUN",0,0,2022-04-25 02:36:17+00:00
123,"Check out my #QQQ analysis on @TradingView: https://t.co/j3weQUxkNr 
#optionstrading,#stocks,#crypto,#investment,  https://t.co/8UPK8QEFJz",0,0,2022-04-25 02:35:27+00:00
124,"Check out my #NVDA analysis on @TradingView: https://t.co/ucYcvk4AZk 
#optionstrading,#stocks,#crypto,#investment,  https://t.co/0QS4xXThmS",0,0,2022-04-25 01:31:54+00:00
125,"#FB went to Jan 2018 lows. #NFLX went to Jan 2018 lows. Check out what that means if #AAPL, #TSLA, #NVDA, #MSFT go  https://t.co/wkSOLSrHuf",0,0,2022-04-25 00:41:19+00:00
126,"$NVDA #nvda 

Very similar to $AMD this has a large area of support we are coming across this week. If it can and b  https://t.co/CnZ52Vt4QU",16,3,2022-04-25 00:31:36+00:00
127,"$NVDA #NVDA broke major support last week 

wouldn't be surprised to see a retest of broke support

day trades all  https://t.co/jhuvNwtNUQ",0,0,2022-04-24 23:18:32+00:00
128,Thoughts on $NVDA #NVDA! See LotusTrading20's idea on TradingView below. https://t.co/xXS3wQZ8xk,0,0,2022-04-24 22:50:14+00:00
129,"It is not looking good for #BigTech 
Zone of 6776 and 6812 will give a short support with bounce up before we go de  https://t.co/FZFWVCcNVC",0,0,2022-04-24 21:45:46+00:00
130,High Volume Support Break Headed to 180 - #NVDA chart on @TradingView https://t.co/kuQswx1xRx,1,0,2022-04-24 21:24:42+00:00
131,IA Weekly Q&amp;A - your top Q's answered live!  Covering some fascinating topics today - 60 slides of heavy #KPM - liv  https://t.co/FKbNNDpRfv,385,29,2022-04-24 19:13:50+00:00
132,"Does anyone know whether an #NVDA shortcut list for Google suite products, exists? #SR folks are experiencing confl  https://t.co/ITYLPpiKOM",1,0,2022-04-24 17:31:47+00:00
133,Check out my #NVDA analysis on @TradingView: https://t.co/u9Dtnldb3w,0,0,2022-04-24 16:19:38+00:00
134,@TheVoz4Real True. What about #NVDA?,0,0,2022-04-24 15:43:49+00:00
135,"Action training for activists in Stockholm in preparation for a week filled with actions. 
Extinction Rebellion Apr  https://t.co/6kywSDippg",5,1,2022-04-24 13:12:51+00:00
136,"@FradeDuarte Wait a little longer :) &amp; #NVDA will join the rest. Remember, they come for the Pawns   first, &amp; then the GENERALS  ",0,0,2022-04-24 13:01:39+00:00
137,"Planning to add dividend technology stocks in portfolio. Current portfolio have more growth stocks.
#AAPL #msft  https://t.co/X93IOSUs3r",1,0,2022-04-24 10:53:17+00:00
138,"Reminder Open Meeting Today at 2:30pm, Ballynafeigh Community Development Association. All welcome; come along with  https://t.co/BvrFiGLVyi",3,1,2022-04-24 08:13:08+00:00
139,Thoughts on $NVDA #NVDA! See Chad_McDeid's idea on TradingView below. https://t.co/sXkC5lJX1M,0,0,2022-04-24 05:20:12+00:00
140,"$NVDA seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/HyAPSBBZ37",0,0,2022-04-24 04:18:11+00:00
141,Thoughts on $NVDA #NVDA! See soldenal's idea on TradingView below. https://t.co/NCZAFcmQqV,0,0,2022-04-23 20:05:12+00:00
142,#NVDA $NVDA has room to drop to the 180's without much support https://t.co/YqApuk15VT,0,0,2022-04-23 19:38:46+00:00
143,Another consistent week. Range trading #NVDA all month. Looking to finish April off strong. #QQQ #SPY https://t.co/Ny153N49zx,1,0,2022-04-23 19:20:55+00:00
144,"$NVDA NVIDIA Corporation: Reference Price 328.88, 1 Year Prediction 202.42, Potential -38.0%, #NVDA",0,0,2022-04-23 18:45:48+00:00
145,"$NVDA seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/8uRMVvGPm5",0,1,2022-04-23 18:36:45+00:00
146,Sadly doing #EarthDay  has mostly achieved nothing after 52 years at least not at the scale needed. If anyone neede  https://t.co/oy4nXHs0pN,10,5,2022-04-23 16:47:39+00:00
147,"HUGE payday on these short positions.
Closed them all on Friday, 04/22/2022.
$TGT $CAR $CAT $ULTA 
#StockMarket  https://t.co/T8HFEDemZy",0,0,2022-04-23 16:44:16+00:00
148,$SPX $QQQ $DJIA: $SMH $SOXX $XSD #NVDA #AMD #ADI #MU  #semiconductor - all retracing to ~ 0.5 FIB from initial thru  https://t.co/BLs2C8xqWR,0,0,2022-04-23 14:53:52+00:00
149,"$NVDA seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/tt1t59sCdG",0,0,2022-04-23 08:14:54+00:00
150,"Why is $AMD and $NVDA dropping? And will it continue to drop?
(Fairly new to investing)

#investing #stocks  https://t.co/fAZjzDjJsa",4,2,2022-04-23 03:29:42+00:00
151,"$NVDA was the 9th most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/xyOQ2uiexj",0,0,2022-04-23 03:13:53+00:00
152,"$NVDA one of the most mentioned on wallstreetbets over the last 7 daysVia https://t.co/OPL1OPSbnQ#nvda  https://t.co/RTz7IrFSCZ",0,0,2022-04-23 02:43:50+00:00
153,"Did anyone notice the big after hours spikes?  #UBER, #AAPL, #MSFT, #FB, #SPY, #NVDA, #F 
What was that?",0,0,2022-04-23 01:08:31+00:00
154,Traded 2 days today. One was an earning day and the other was a learning day   #SPY #NVDA #UVXY,2,0,2022-04-23 00:52:17+00:00
155,#NVDA broke huge support today. Next stop is 125 area on chart. https://t.co/HWiyOOg7RM,0,0,2022-04-22 23:21:23+00:00
156,Check out my #NVDA analysis on @TradingView: https://t.co/QpOlrsxZf7,0,0,2022-04-22 22:48:49+00:00
157,"To get all the macro analytics you NEED in about 3 minutes, follow @CMEActiveTrader and watch every video they post  https://t.co/43n3Zg9t7s",0,0,2022-04-22 22:11:46+00:00
158,"Being bearish hear is like being bullish 4 mths ago
Stock market always reverse!
Sometimes it takes longer but even  https://t.co/GfcDMPEzYr",2,0,2022-04-22 22:03:20+00:00
